_id__$oid,last_modified__$date,delivery_lat,assigned_delivery_boy_id,trash,created_at__$date,delivery_lon,outlet_id,order_status,status,order_id,order_status_id,preparation_time,committed_time,eta,time_of_delivery,arrival_time_duration,delivery_boy_assigning_time__$date,actual_preparaed_time,pickup_time,approve_time,reaching_time__$date,arrival_time__$date,outlet_distance_from_delivery_person,assigning_lat_lon__001,assigning_lat_lon__002,destination_km_distance,destination_journey_duration,total_distance_travel_for_delivery
5f776875776c9838d7ab7da1,2020-10-02T23:20:45.310Z,22.583082,None,0,2020-10-02T23:20:45.310Z,88.375707,287,New,New,1208,1,20 minutes,,,,,,,,,,,,,,,,
5f780bd78d72a28ee06e7392,2020-10-03T10:57:51.853Z,22.475147,None,0,2020-10-03T10:57:51.853Z,88.2925799,288,New,New,1216,1,20 minutes,,,,,,,,,,,,,,,,
5f780be5b07c809570da5ed1,2020-10-03T10:58:05.719Z,22.475147,None,0,2020-10-03T10:58:05.719Z,88.2925799,288,New,New,1217,1,20 minutes,,,,,,,,,,,,,,,,
5f780bc2c2a13e7803a0db4e,2020-10-03T10:57:30.130Z,22.475147,None,0,2020-10-03T10:57:30.130Z,88.2925799,288,New,New,1215,1,20 minutes,,,,,,,,,,,,,,,,
5f780bf8797115e466a6dadb,2020-10-03T10:58:24.186Z,22.475147,None,0,2020-10-03T10:58:24.186Z,88.2925799,288,New,New,1218,1,20 minutes,,,,,,,,,,,,,,,,
5f780c0600936c803f728de4,2020-10-03T10:58:38.588Z,22.475147,None,0,2020-10-03T10:58:38.588Z,88.2925799,288,New,New,1219,1,20 minutes,,,,,,,,,,,,,,,,
5f7813f1b43a2010956bf4af,2020-10-03T11:32:25.271Z,22.4521964,None,0,2020-10-03T11:32:25.271Z,88.12879,290,New,New,1221,1,20 minutes,,,,,,,,,,,,,,,,
5f780f76d8fdc44765f79cf7,2020-10-03T11:13:18.987Z,22.5290118,None,0,2020-10-03T11:13:18.987Z,88.3848738,288,New,New,1220,1,20 minutes,,,,,,,,,,,,,,,,
5f782c6f9b1598b972a92620,2020-10-03T13:16:55.138Z,22.61161,None,0,2020-10-03T13:16:55.138Z,88.436226,287,New,New,1224,1,20 minutes,,,,,,,,,,,,,,,,
5f78231830871b42bbe39a7a,2020-10-03T12:37:04.508Z,22.5358534,None,0,2020-10-03T12:37:04.508Z,88.3435077,288,New,New,1222,1,20 minutes,,,,,,,,,,,,,,,,
5f782ee16c90c14fd56bc55f,2020-10-03T13:27:21.625Z,22.4998263,None,0,2020-10-03T13:27:21.625Z,88.3098166,288,New,New,1225,1,20 minutes,,,,,,,,,,,,,,,,
5f782c10b44356e752c49bde,2020-10-03T13:15:20.086Z,22.61161,None,0,2020-10-03T13:15:20.086Z,88.436226,289,New,New,1223,1,20 minutes,,,,,,,,,,,,,,,,
5f78463b61aa7281608d2b6b,2020-10-03T15:58:18.658Z,22.515087,33,0,2020-10-03T15:06:59.760Z,88.356466,281,delivered,delivery boy assigned,1232,6,20 minutes,3:32 PM,3:32 PM,3:58 PM,14 mins,2020-10-03T15:07:05.604Z,3:18 PM,3:39 PM,3:07 PM,2020-10-03T15:38:58.780Z,2020-10-03T15:48:41.030Z,,,,,,
5f7841bb734b1dce6fa5d76a,2020-10-03T17:21:59.365Z,22.4989156,23,0,2020-10-03T14:47:47.379Z,88.3604524,281,delivered,delivery boy assigned,1227,6,20 minutes,3:23 PM,3:23 PM,5:21 PM,13 mins,2020-10-03T14:47:53.402Z,3:05 PM,3:22 PM,2:48 PM,2020-10-03T15:22:24.506Z,2020-10-03T15:55:09.851Z,,,,,,
5f785385fc4a6763be3968bb,2020-10-03T16:03:41.545Z,22.6069015,None,0,2020-10-03T16:03:41.545Z,88.399079,287,New,New,1233,1,20 minutes,,,,,,,,,,,,,,,,
5f7853ac168bfeced894ea62,2020-10-03T16:04:20.734Z,22.6069015,None,0,2020-10-03T16:04:20.734Z,88.399079,287,New,New,1234,1,20 minutes,,,,,,,,,,,,,,,,
5f785511101f0aae16a94f0e,2020-10-03T16:10:17.462Z,22.6069015,None,0,2020-10-03T16:10:17.461Z,88.399079,287,New,New,1235,1,20 minutes,,,,,,,,,,,,,,,,
5f785cda7235dcee2f397278,2020-10-03T16:43:30.515Z,22.9727685,None,0,2020-10-03T16:43:30.515Z,86.8555981,3,New,New,1237,1,20 minutes,,,,,,,,,,,,,,,,
5f785ca0a7dd9d9c647edf44,2020-10-03T16:42:32.419Z,22.9727685,None,0,2020-10-03T16:42:32.419Z,86.8555981,3,New,New,1236,1,20 minutes,,,,,,,,,,,,,,,,
5f7885d0bb1488bb0a86473c,2020-10-03T19:38:16.699Z,22.604375,None,0,2020-10-03T19:38:16.699Z,88.3862707,287,New,New,1240,1,20 minutes,,,,,,,,,,,,,,,,
5f7885ff70e455372a371367,2020-10-03T19:39:03.653Z,22.604375,None,0,2020-10-03T19:39:03.653Z,88.3862707,287,New,New,1241,1,20 minutes,,,,,,,,,,,,,,,,
5f794e0c655393f1e1021233,2020-10-04T09:52:36.691Z,22.5052755,None,0,2020-10-04T09:52:36.691Z,88.3801824,288,New,New,1244,1,20 minutes,,,,,,,,,,,,,,,,
5f7895f2310738972a4cd1a6,2020-10-03T20:47:06.080Z,22.5389956,None,0,2020-10-03T20:47:06.080Z,88.3589454,288,New,New,1242,1,20 minutes,,,,,,,,,,,,,,,,
5f7953d013c61d385678fcd4,2020-10-04T10:17:12.741Z,22.5966554,None,0,2020-10-04T10:17:12.741Z,88.4055347,289,New,New,1246,1,20 minutes,,,,,,,,,,,,,,,,
5f78ad57d88292641adb25ff,2020-10-03T22:26:55.774Z,22.5371489,None,0,2020-10-03T22:26:55.774Z,88.3415084,287,New,New,1243,1,20 minutes,,,,,,,,,,,,,,,,
5f794f465cd14904851d7c8b,2020-10-04T09:57:50.674Z,22.512412,None,0,2020-10-04T09:57:50.674Z,88.3662873,287,New,New,1245,1,20 minutes,,,,,,,,,,,,,,,,
5f79541ccf8e87ceb17e6d90,2020-10-04T10:18:28.470Z,22.5966554,None,0,2020-10-04T10:18:28.470Z,88.4055347,289,New,New,1247,1,20 minutes,,,,,,,,,,,,,,,,
5f7977771ddba0196f9c27e0,2020-10-04T13:37:25.232Z,22.5002355,23,0,2020-10-04T12:49:19.548Z,88.3571014,281,picked,delivery boy assigned,1248,5,20 minutes,1:22 PM,1:22 PM,,12 mins,2020-10-04T12:49:25.525Z,1:17 PM,1:37 PM,12:55 PM,2020-10-04T13:37:19.562Z,2020-10-11T16:10:27.450Z,,,,,,
5f797b3752bde9d3ff87239b,2020-10-04T13:05:19.845Z,22.482743,None,0,2020-10-04T13:05:19.845Z,88.361135,288,New,New,1249,1,20 minutes,,,,,,,,,,,,,,,,
5f79829d0e9526e969c70c87,2020-10-04T13:36:53.424Z,22.4735845,None,0,2020-10-04T13:36:53.424Z,88.3713075,288,New,New,1251,1,20 minutes,,,,,,,,,,,,,,,,
5f7982b42cdf8bea6a613871,2020-10-04T13:37:16.127Z,22.4735845,None,0,2020-10-04T13:37:16.127Z,88.3713075,288,New,New,1252,1,20 minutes,,,,,,,,,,,,,,,,
5f7982c50ced4150e524b70e,2020-10-04T13:37:33.985Z,22.4735845,None,0,2020-10-04T13:37:33.985Z,88.3713075,288,New,New,1253,1,20 minutes,,,,,,,,,,,,,,,,
5f7982d9e01dc23d713bf6bd,2020-10-04T13:37:53.998Z,22.4735845,None,0,2020-10-04T13:37:53.998Z,88.3713075,288,New,New,1254,1,20 minutes,,,,,,,,,,,,,,,,
5f798268cc43fbc4658db125,2020-10-04T13:36:00.867Z,22.4735845,None,0,2020-10-04T13:36:00.867Z,88.3713075,288,New,New,1250,1,20 minutes,,,,,,,,,,,,,,,,
5f7982f05539192f33ab5bf5,2020-10-04T13:38:16.102Z,22.4735845,None,0,2020-10-04T13:38:16.102Z,88.3713075,288,New,New,1255,1,20 minutes,,,,,,,,,,,,,,,,
5f79830f23238d7a37dc68d5,2020-10-04T13:38:47.384Z,22.4735845,None,0,2020-10-04T13:38:47.384Z,88.3713075,288,New,New,1256,1,20 minutes,,,,,,,,,,,,,,,,
5f7987b4d16e34c0df27e445,2020-10-04T13:58:36.882Z,22.6439292,None,0,2020-10-04T13:58:36.882Z,88.3701343,287,New,New,1258,1,20 minutes,,,,,,,,,,,,,,,,
5f7987890384e85d22477e26,2020-10-04T13:57:53.494Z,22.6439292,None,0,2020-10-04T13:57:53.494Z,88.3701343,287,New,New,1257,1,20 minutes,,,,,,,,,,,,,,,,
5f798850c9571f88d7a53a0d,2020-10-04T14:01:12.551Z,22.6778711,None,0,2020-10-04T14:01:12.551Z,88.4612654,290,New,New,1260,1,20 minutes,,,,,,,,,,,,,,,,
5f798826507d1871b27a72ad,2020-10-04T14:00:30.144Z,22.5371489,None,0,2020-10-04T14:00:30.144Z,88.3415084,288,New,New,1259,1,20 minutes,,,,,,,,,,,,,,,,
5f7988aae4968a8f78bf4715,2020-10-04T14:02:42.546Z,22.6248075,None,0,2020-10-04T14:02:42.546Z,88.4183038,287,New,New,1261,1,20 minutes,,,,,,,,,,,,,,,,
5f798a0af8c51db1011e8801,2020-10-04T14:08:34.077Z,22.5993478,None,0,2020-10-04T14:08:34.077Z,88.420143,289,New,New,1264,1,20 minutes,,,,,,,,,,,,,,,,
5f7988d9fb22cc4c917baedf,2020-10-04T14:03:29.854Z,22.6248075,None,0,2020-10-04T14:03:29.854Z,88.4183038,289,New,New,1262,1,20 minutes,,,,,,,,,,,,,,,,
5f7989f35f591733ff357c8f,2020-10-04T14:08:11.476Z,22.5993478,None,0,2020-10-04T14:08:11.476Z,88.420143,289,New,New,1263,1,20 minutes,,,,,,,,,,,,,,,,
5f798a1979e6929cf1fc8b40,2020-10-04T14:08:49.236Z,22.5993478,None,0,2020-10-04T14:08:49.236Z,88.420143,289,New,New,1265,1,20 minutes,,,,,,,,,,,,,,,,
5f798a27d440f4b0f22b8dee,2020-10-04T14:09:03.280Z,22.5993478,None,0,2020-10-04T14:09:03.280Z,88.420143,289,New,New,1266,1,20 minutes,,,,,,,,,,,,,,,,
5f798a370c60e6cda28f90ce,2020-10-04T14:09:19.276Z,22.5993478,None,0,2020-10-04T14:09:19.276Z,88.420143,289,New,New,1267,1,20 minutes,,,,,,,,,,,,,,,,
5f798a4a54df5e1343c8256c,2020-10-04T14:09:38.452Z,22.5993478,None,0,2020-10-04T14:09:38.452Z,88.420143,289,New,New,1268,1,20 minutes,,,,,,,,,,,,,,,,
5f798a92764f22be9deb1922,2020-10-04T14:10:50.974Z,22.5993478,None,0,2020-10-04T14:10:50.974Z,88.420143,287,New,New,1271,1,20 minutes,,,,,,,,,,,,,,,,
5f798a7332fb967b9ddc6529,2020-10-04T14:10:19.091Z,22.5993478,None,0,2020-10-04T14:10:19.091Z,88.420143,287,New,New,1269,1,20 minutes,,,,,,,,,,,,,,,,
5f798a867a68ec31626e79c2,2020-10-04T14:10:38.527Z,22.5993478,None,0,2020-10-04T14:10:38.526Z,88.420143,287,New,New,1270,1,20 minutes,,,,,,,,,,,,,,,,
5f798aa1ae2450f8b6b668af,2020-10-04T14:11:05.448Z,22.5993478,None,0,2020-10-04T14:11:05.448Z,88.420143,287,New,New,1272,1,20 minutes,,,,,,,,,,,,,,,,
5f798aaed361d6452bed3bb5,2020-10-04T14:11:18.460Z,22.5993478,None,0,2020-10-04T14:11:18.460Z,88.420143,287,New,New,1273,1,20 minutes,,,,,,,,,,,,,,,,
5f798b9f640ec55f45e6f5e7,2020-10-04T14:15:19.744Z,22.710747,None,0,2020-10-04T14:15:19.743Z,88.475403,290,New,New,1276,1,20 minutes,,,,,,,,,,,,,,,,
5f798bad3959f061cc96058d,2020-10-04T14:15:33.745Z,22.710747,None,0,2020-10-04T14:15:33.745Z,88.475403,290,New,New,1277,1,20 minutes,,,,,,,,,,,,,,,,
5f798bbcbc73e1ed8cbe7f80,2020-10-04T14:15:48.517Z,22.710747,None,0,2020-10-04T14:15:48.517Z,88.475403,290,New,New,1278,1,20 minutes,,,,,,,,,,,,,,,,
5f798ae30124e69af4b0695b,2020-10-04T14:12:11.865Z,22.5993478,None,0,2020-10-04T14:12:11.864Z,88.420143,289,New,New,1275,1,20 minutes,,,,,,,,,,,,,,,,
5f798c723e9da50db87408db,2020-10-04T14:18:50.949Z,22.8281025,None,0,2020-10-04T14:18:50.948Z,88.3553514,290,New,New,1280,1,20 minutes,,,,,,,,,,,,,,,,
5f798c4a3aa529bb6a8d294d,2020-10-04T14:49:34.123Z,22.4845705,34,0,2020-10-04T14:18:10.014Z,88.3987822,229,delivered,delivery boy assigned,1279,6,20 minutes,2:44 PM,2:44 PM,2:49 PM,4 mins,2020-10-04T14:18:15.832Z,2:36 PM,2:36 PM,2:23 PM,2020-10-04T14:25:08.396Z,2020-10-04T14:48:38.928Z,,,,,,
5f798c8229e9ae4537ea8847,2020-10-04T14:19:06.311Z,22.8281025,None,0,2020-10-04T14:19:06.311Z,88.3553514,290,New,New,1281,1,20 minutes,,,,,,,,,,,,,,,,
5f798c9a66c719a9fbca2a0a,2020-10-04T14:19:30.308Z,22.8281025,None,0,2020-10-04T14:19:30.307Z,88.3553514,290,New,New,1283,1,20 minutes,,,,,,,,,,,,,,,,
5f798abc46cb222121932d23,2020-10-04T14:11:32.874Z,22.5993478,None,0,2020-10-04T14:11:32.874Z,88.420143,287,New,New,1274,1,20 minutes,,,,,,,,,,,,,,,,
5f798c8e0830b3d8ae7f3a7d,2020-10-04T14:19:18.475Z,22.8281025,None,0,2020-10-04T14:19:18.475Z,88.3553514,290,New,New,1282,1,20 minutes,,,,,,,,,,,,,,,,
5f798ca66ce30d7404ed6bd5,2020-10-04T14:19:42.703Z,22.8281025,None,0,2020-10-04T14:19:42.703Z,88.3553514,290,New,New,1284,1,20 minutes,,,,,,,,,,,,,,,,
5f7991f4d53862fd0d0dd373,2020-10-04T14:42:20.823Z,22.5002355,None,0,2020-10-04T14:42:20.823Z,88.3571014,288,New,New,1286,1,20 minutes,,,,,,,,,,,,,,,,
5f798f5ef3c721f354dfc05b,2020-10-04T14:31:18.020Z,22.5146466,None,0,2020-10-04T14:31:18.020Z,88.3432002,288,New,New,1285,1,20 minutes,,,,,,,,,,,,,,,,
5f7994ca1e93ce6482ab31c6,2020-10-04T14:54:26.201Z,22.4780237,None,0,2020-10-04T14:54:26.200Z,88.3156378,288,New,New,1287,1,20 minutes,,,,,,,,,,,,,,,,
5f7994e021ae73ccd4366cb4,2020-10-04T14:54:48.008Z,22.4980066,None,0,2020-10-04T14:54:48.008Z,88.3506024,288,New,New,1288,1,20 minutes,,,,,,,,,,,,,,,,
5f799928219596e82b6b459a,2020-10-04T15:13:04.790Z,22.5156616,None,0,2020-10-04T15:13:04.790Z,88.3347094,288,New,New,1290,1,20 minutes,,,,,,,,,,,,,,,,
5f799983fb07aaccb1e8818a,2020-10-04T15:14:35.498Z,22.5156616,None,0,2020-10-04T15:14:35.498Z,88.3347094,288,New,New,1291,1,20 minutes,,,,,,,,,,,,,,,,
5f7995028113eba0dcaef213,2020-10-04T14:55:22.343Z,22.4980066,None,0,2020-10-04T14:55:22.343Z,88.3506024,288,New,New,1289,1,20 minutes,,,,,,,,,,,,,,,,
5f799a34ef7ecef6c0fb304a,2020-10-04T15:17:32.562Z,22.4979172,None,0,2020-10-04T15:17:32.562Z,88.3201499,288,New,New,1293,1,20 minutes,,,,,,,,,,,,,,,,
5f79998695cf60cd8e4de97e,2020-10-04T15:14:38.810Z,22.483935,None,0,2020-10-04T15:14:38.810Z,88.285789,288,New,New,1292,1,20 minutes,,,,,,,,,,,,,,,,
5f799c03f85b8b769a810b5a,2020-10-04T15:25:15.660Z,22.4949615,None,0,2020-10-04T15:25:15.660Z,88.3059698,288,New,New,1294,1,20 minutes,,,,,,,,,,,,,,,,
5f799c6a5775cae8d1979eb8,2020-10-04T15:26:58.336Z,22.4948974,None,0,2020-10-04T15:26:58.336Z,88.3140688,288,New,New,1297,1,20 minutes,,,,,,,,,,,,,,,,
5f799c42432a07c0d22d6888,2020-10-04T15:26:18.733Z,22.4948974,None,0,2020-10-04T15:26:18.733Z,88.3140688,288,New,New,1295,1,20 minutes,,,,,,,,,,,,,,,,
5f799c7c8dd3a66d62365277,2020-10-04T15:27:16.393Z,22.4948974,None,0,2020-10-04T15:27:16.393Z,88.3140688,288,New,New,1298,1,20 minutes,,,,,,,,,,,,,,,,
5f799c8f5d418504874ff7c2,2020-10-04T15:27:35.186Z,22.4948974,None,0,2020-10-04T15:27:35.186Z,88.3140688,288,New,New,1300,1,20 minutes,,,,,,,,,,,,,,,,
5f79ac2f1fbbf6edb9af6022,2020-10-04T16:34:15.545Z,22.5327476,None,0,2020-10-04T16:34:15.545Z,88.3489621,288,New,New,1304,1,20 minutes,,,,,,,,,,,,,,,,
5f79af7e7d0055068a20dccd,2020-10-04T16:48:22.860Z,22.4801891,None,0,2020-10-04T16:48:22.860Z,88.3574183,288,New,New,1307,1,20 minutes,,,,,,,,,,,,,,,,
5f79afe1d2c684a944103a58,2020-10-04T16:50:01.755Z,22.4801891,None,0,2020-10-04T16:50:01.755Z,88.3574183,288,New,New,1308,1,20 minutes,,,,,,,,,,,,,,,,
5f79da58b1dc5be5592e5067,2020-10-04T19:51:12.792Z,22.492754,None,0,2020-10-04T19:51:12.792Z,88.3856799,288,New,New,1312,1,20 minutes,,,,,,,,,,,,,,,,
5f79c17ce0b5e8555a0c8cbc,2020-10-04T18:05:08.348Z,22.9727685,None,0,2020-10-04T18:05:08.348Z,86.8555981,3,New,New,1310,1,10 minutes,,,,,,,,,,,,,,,,
5f79c16bcda4931eb97f628c,2020-10-04T18:04:51.444Z,22.5714359,None,0,2020-10-04T18:04:51.444Z,88.361985,288,New,New,1311,1,20 minutes,,,,,,,,,,,,,,,,
5f79efc65a64bbe041768e8b,2020-10-04T21:22:38.970Z,22.4662908,None,0,2020-10-04T21:22:38.970Z,88.3224125,288,New,New,1316,1,20 minutes,,,,,,,,,,,,,,,,
5f79f23086e107227a048b02,2020-10-04T21:32:56.351Z,22.7323628,None,0,2020-10-04T21:32:56.351Z,88.2461275,290,New,New,1318,1,20 minutes,,,,,,,,,,,,,,,,
5f7a03cf43b319d1c0f59662,2020-10-04T22:48:07.420Z,22.6106256,None,0,2020-10-04T22:48:07.420Z,88.4029822,287,New,New,1320,1,20 minutes,,,,,,,,,,,,,,,,
5f7a03b26da5d10e2436578e,2020-10-04T22:47:38.143Z,22.6106256,None,0,2020-10-04T22:47:38.143Z,88.4029822,287,New,New,1319,1,20 minutes,,,,,,,,,,,,,,,,
5f7a03f00f609c7630f5ae07,2020-10-04T22:48:40.002Z,22.6106256,None,0,2020-10-04T22:48:40.002Z,88.4029822,287,New,New,1321,1,20 minutes,,,,,,,,,,,,,,,,
5f7a0a51a2135b0d5c0474ac,2020-10-04T23:15:53.839Z,22.4660864,None,0,2020-10-04T23:15:53.839Z,88.380914,288,New,New,1324,1,20 minutes,,,,,,,,,,,,,,,,
5f7a0461682b1457a1c3b86f,2020-10-04T22:50:33.104Z,22.610806,None,0,2020-10-04T22:50:33.104Z,88.4024735,289,New,New,1323,1,20 minutes,,,,,,,,,,,,,,,,
5f7a98ddda75a0457648e02c,2020-10-05T09:24:05.543Z,22.8169831,None,0,2020-10-05T09:24:05.543Z,88.2307522,290,New,New,1325,1,20 minutes,,,,,,,,,,,,,,,,
5f7a9987ce7413d35619feb5,2020-10-05T09:26:55.107Z,22.6286581,None,0,2020-10-05T09:26:55.107Z,88.3921552,289,New,New,1326,1,20 minutes,,,,,,,,,,,,,,,,
5f7a9d64431685e3c7c7ab84,2020-10-05T09:43:24.690Z,22.4670078,None,0,2020-10-05T09:43:24.690Z,88.3510763,288,New,New,1327,1,20 minutes,,,,,,,,,,,,,,,,
5f7a044995dd61cef45f6290,2020-10-04T22:50:09.419Z,22.610806,None,0,2020-10-04T22:50:09.419Z,88.4024735,289,New,New,1322,1,20 minutes,,,,,,,,,,,,,,,,
5f7aac69dff280bf34224af8,2020-10-05T10:47:29.166Z,22.5970333,None,0,2020-10-05T10:47:29.166Z,88.3771383,287,New,New,1328,1,20 minutes,,,,,,,,,,,,,,,,
5f7aad1bf49a49ca5563cbf8,2020-10-05T10:50:27.673Z,22.5970333,None,0,2020-10-05T10:50:27.673Z,88.3771383,287,New,New,1329,1,20 minutes,,,,,,,,,,,,,,,,
5f7ab9b34ddffdef30aee2bc,2020-10-05T11:44:11.848Z,22.516563,None,0,2020-10-05T11:44:11.848Z,88.344194,288,New,New,1332,1,20 minutes,,,,,,,,,,,,,,,,
5f7aba29ff43f8b20d389787,2020-10-05T11:46:09.268Z,22.6811497,None,0,2020-10-05T11:46:09.268Z,88.4495921,290,New,New,1334,1,20 minutes,,,,,,,,,,,,,,,,
5f7ab9eb91a09813afae503e,2020-10-05T11:45:07.206Z,22.516563,None,0,2020-10-05T11:45:07.206Z,88.344194,288,New,New,1333,1,20 minutes,,,,,,,,,,,,,,,,
5f7abc63bfce4fbb53e120e9,2020-10-05T11:55:39.944Z,22.4983915,None,0,2020-10-05T11:55:39.944Z,88.3013373,288,New,New,1335,1,20 minutes,,,,,,,,,,,,,,,,
5f7ac5fe383d19e684e577bc,2020-10-05T12:36:38.265Z,22.4889987,None,0,2020-10-05T12:36:38.265Z,88.3745455,288,New,New,1336,1,20 minutes,,,,,,,,,,,,,,,,
5f7aafaa42f736ed8f03f959,2020-10-05T23:54:10.911Z,22.9727685,10,1,2020-10-05T11:01:22.168Z,86.8555981,3,prepared,delivery boy assigned,1330,4,10 minutes,11:12 AM,11:12 AM,,5 hours 19 mins,2020-10-05T23:43:20.143Z,11:01 AM,,11:01 AM,,,,,,,,
5f7ac6307c2f84ee44115b3f,2020-10-05T12:37:28.272Z,22.4889987,None,0,2020-10-05T12:37:28.272Z,88.3745455,288,New,New,1337,1,20 minutes,,,,,,,,,,,,,,,,
5f7acaa659286dd451d49b79,2020-10-05T12:56:30.346Z,22.6207263,None,0,2020-10-05T12:56:30.346Z,88.419139,287,New,New,1342,1,20 minutes,,,,,,,,,,,,,,,,
5f7acef6100c1cf600bc3fba,2020-10-05T13:14:54.817Z,22.5139723,None,0,2020-10-05T13:14:54.817Z,88.3540273,288,New,New,1343,1,20 minutes,,,,,,,,,,,,,,,,
5f7aca80d1259428fdf94ced,2020-10-05T12:55:52.471Z,22.6207263,None,0,2020-10-05T12:55:52.471Z,88.419139,287,New,New,1341,1,20 minutes,,,,,,,,,,,,,,,,
5f7aca66535029727d74a724,2020-10-05T12:55:26.528Z,22.6207263,None,0,2020-10-05T12:55:26.528Z,88.419139,287,New,New,1340,1,20 minutes,,,,,,,,,,,,,,,,
5f7acf47e352e2cab231158a,2020-10-05T13:16:15.933Z,22.5139723,None,0,2020-10-05T13:16:15.933Z,88.3540273,287,New,New,1344,1,20 minutes,,,,,,,,,,,,,,,,
5f7adb188f8ab599f63b7870,2020-10-05T14:06:40.308Z,22.543402,None,0,2020-10-05T14:06:40.308Z,88.280536,288,New,New,1346,1,20 minutes,,,,,,,,,,,,,,,,
5f7adcffba1c7cc6e4c875be,2020-10-05T14:14:47.933Z,22.513194,None,0,2020-10-05T14:14:47.933Z,88.3495536,288,New,New,1347,1,20 minutes,,,,,,,,,,,,,,,,
5f7ad2fee3864b483b3b5406,2020-10-05T13:32:06.692Z,22.543402,None,0,2020-10-05T13:32:06.692Z,88.280536,288,New,New,1345,1,20 minutes,,,,,,,,,,,,,,,,
5f7ae0c16c4b77888deeaa0c,2020-10-05T14:30:49.460Z,22.6625872,None,0,2020-10-05T14:30:49.460Z,88.3925736,287,New,New,1349,1,20 minutes,,,,,,,,,,,,,,,,
5f7adfb45f3b5a57b740c675,2020-10-05T14:26:20.861Z,22.4767926,None,0,2020-10-05T14:26:20.861Z,88.3022545,288,New,New,1348,1,20 minutes,,,,,,,,,,,,,,,,
5f7ae95e81dc314c348ab30a,2020-10-05T15:07:34.300Z,22.6767028,None,0,2020-10-05T15:07:34.300Z,88.3763016,290,New,New,1353,1,20 minutes,,,,,,,,,,,,,,,,
5f7ae11c47ee4fedec912be3,2020-10-05T14:32:20.213Z,22.6625872,None,0,2020-10-05T14:32:20.213Z,88.3925736,287,New,New,1350,1,20 minutes,,,,,,,,,,,,,,,,
5f7b0219290de08512766282,2020-10-05T16:53:05.964Z,22.4867452,None,0,2020-10-05T16:53:05.964Z,88.285768,288,New,New,1354,1,20 minutes,,,,,,,,,,,,,,,,
5f7b09fd8e6ad429d4b5362b,2020-10-05T17:26:45.013Z,22.5061181,None,0,2020-10-05T17:26:45.013Z,88.3345915,288,New,New,1355,1,20 minutes,,,,,,,,,,,,,,,,
5f7b0aa54cd6a16550893120,2020-10-05T17:29:33.892Z,22.5023508,None,0,2020-10-05T17:29:33.892Z,88.3441869,288,New,New,1356,1,20 minutes,,,,,,,,,,,,,,,,
5f7b0f5d710f1c2027f373e5,2020-10-05T17:49:41.057Z,22.475147,None,0,2020-10-05T17:49:41.057Z,88.2925799,288,New,New,1357,1,20 minutes,,,,,,,,,,,,,,,,
5f7b22df44defa0bcad7f267,2020-10-05T20:24:39.591Z,22.4627558,21,1,2020-10-05T19:12:55.555Z,88.3118075,7,New,delivery boy assigned,1362,1,20 minutes,7:58 PM,7:58 PM,,27 mins,2020-10-05T19:13:01.315Z,,,,,,,,,,,
5f7b240ead995244321d000b,2020-10-06T15:55:47.259Z,22.9727685,None,1,2020-10-05T19:17:58.201Z,86.8555981,3,New,New,1363,1,10 minutes,,,,,,,,,,,,,,,,
5f7b18bc819f69f2bca2d281,2020-10-05T18:29:40.382Z,22.4889987,None,0,2020-10-05T18:29:40.382Z,88.3745455,288,New,New,1358,1,20 minutes,,,,,,,,,,,,,,,,
5f7b340daf5c29eadc410c63,2020-10-05T20:26:13.614Z,22.5567082,None,0,2020-10-05T20:26:13.614Z,88.415373,289,New,New,1365,1,20 minutes,,,,,,,,,,,,,,,,
5f7b26cd5cc18a9bf5afcb6d,2020-10-05T19:53:20.628Z,22.496109,33,0,2020-10-05T19:29:41.320Z,88.322275,319,delivered,delivery boy assigned,1364,6,20 minutes,7:52 PM,7:52 PM,7:53 PM,1 min,2020-10-05T19:29:46.914Z,7:41 PM,7:43 PM,7:41 PM,2020-10-05T19:38:51.945Z,2020-10-05T19:43:54.421Z,,,,,,
5f7b4c5c7cf28c583b4c631d,2020-10-05T22:09:56.340Z,22.6186149,None,0,2020-10-05T22:09:56.340Z,88.388056,287,New,New,1366,1,20 minutes,,,,,,,,,,,,,,,,
5f7b54b7610348c3c4066797,2020-10-05T22:45:35.171Z,22.5847491,None,0,2020-10-05T22:45:35.171Z,88.3644935,287,New,New,1368,1,20 minutes,,,,,,,,,,,,,,,,
5f7b55ab59286dd451d49b7b,2020-10-05T22:49:39.809Z,22.5847491,None,0,2020-10-05T22:49:39.809Z,88.3644935,288,New,New,1369,1,20 minutes,,,,,,,,,,,,,,,,
5f7b5dcb1e306feeccaac540,2020-10-05T23:24:19.381Z,22.5040322,None,0,2020-10-05T23:24:19.381Z,88.3904763,288,New,New,1370,1,20 minutes,,,,,,,,,,,,,,,,
5f7b547e5c8a91137c7a846e,2020-10-05T22:44:38.658Z,22.5229754,None,0,2020-10-05T22:44:38.658Z,88.3491175,288,New,New,1367,1,20 minutes,,,,,,,,,,,,,,,,
5f7bf77e7031bc84bc3814b3,2020-10-06T10:20:06.736Z,22.4814642,None,0,2020-10-06T10:20:06.736Z,88.3864445,288,New,New,1372,1,20 minutes,,,,,,,,,,,,,,,,
5f7bf7c4d115708fd2de429f,2020-10-06T10:21:16.191Z,22.4814642,None,0,2020-10-06T10:21:16.191Z,88.3864445,288,New,New,1373,1,20 minutes,,,,,,,,,,,,,,,,
